danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,clusters,track_name,artist_name,song_id,type,id,uri,track_href,analysis_url
0.814,0.718,1,-5.693,1,0.0664,0.0423,0.0,0.339,0.362,97.985,284827,4,7,I Don't F**k With You,Big Sean,0tPDBayg01k9OWEnItTRPV,audio_features,0tPDBayg01k9OWEnItTRPV,spotify:track:0tPDBayg01k9OWEnItTRPV,https://api.spotify.com/v1/tracks/0tPDBayg01k9OWEnItTRPV,https://api.spotify.com/v1/audio-analysis/0tPDBayg01k9OWEnItTRPV
0.86,0.866,4,-6.345,0,0.232,0.104,1.42e-06,0.584,0.933,100.15,214893,4,0,Hey Mama,Black Eyed Peas,41UdZo4E9IUgBai73dD8Cf,audio_features,41UdZo4E9IUgBai73dD8Cf,spotify:track:41UdZo4E9IUgBai73dD8Cf,https://api.spotify.com/v1/tracks/41UdZo4E9IUgBai73dD8Cf,https://api.spotify.com/v1/audio-analysis/41UdZo4E9IUgBai73dD8Cf
0.649,0.931,1,-3.15,0,0.181,0.0093,0.0,0.751,0.744,153.645,213067,4,0,Pump It,Black Eyed Peas,6btyEL6NwUa97Nex9cZFvo,audio_features,6btyEL6NwUa97Nex9cZFvo,spotify:track:6btyEL6NwUa97Nex9cZFvo,https://api.spotify.com/v1/tracks/6btyEL6NwUa97Nex9cZFvo,https://api.spotify.com/v1/audio-analysis/6btyEL6NwUa97Nex9cZFvo
0.794,0.51,9,-7.314,1,0.42,0.0505,1.81e-06,0.0562,0.18,167.879,194561,4,5,Hot N*gga,Bobby Shmurda,19gEmPjfqSZT0ulDRfjl0m,audio_features,19gEmPjfqSZT0ulDRfjl0m,spotify:track:19gEmPjfqSZT0ulDRfjl0m,https://api.spotify.com/v1/tracks/19gEmPjfqSZT0ulDRfjl0m,https://api.spotify.com/v1/audio-analysis/19gEmPjfqSZT0ulDRfjl0m
0.607,0.878,4,-4.422,1,0.0665,0.000246,0.0,0.337,0.853,119.955,193000,4,7,1985,Bowling For Soup,4UuHWIkAWnN176A2rx7YFB,audio_features,4UuHWIkAWnN176A2rx7YFB,spotify:track:4UuHWIkAWnN176A2rx7YFB,https://api.spotify.com/v1/tracks/4UuHWIkAWnN176A2rx7YFB,https://api.spotify.com/v1/audio-analysis/4UuHWIkAWnN176A2rx7YFB
0.769,0.638,11,-5.054,1,0.216,0.0902,0.0,0.0857,0.782,115.007,212107,4,5,Piece of Me,Britney Spears,6jaHYV4no6PAbyo89bybrx,audio_features,6jaHYV4no6PAbyo89bybrx,spotify:track:6jaHYV4no6PAbyo89bybrx,https://api.spotify.com/v1/tracks/6jaHYV4no6PAbyo89bybrx,https://api.spotify.com/v1/audio-analysis/6jaHYV4no6PAbyo89bybrx
0.843,0.843,8,-3.573,1,0.117,0.426,0.000108,0.111,0.963,110.03,203760,4,7,I'm a Slave 4 U,Britney Spears,5xuu2VJq5QaMO7gLHiI8PZ,audio_features,5xuu2VJq5QaMO7gLHiI8PZ,spotify:track:5xuu2VJq5QaMO7gLHiI8PZ,https://api.spotify.com/v1/tracks/5xuu2VJq5QaMO7gLHiI8PZ,https://api.spotify.com/v1/audio-analysis/5xuu2VJq5QaMO7gLHiI8PZ
0.774,0.847,5,-3.925,0,0.121,0.0279,0.0183,0.241,0.923,143.011,198813,4,4,Toxic,Britney Spears,717TY4sfgKQm4kFbYQIzgo,audio_features,717TY4sfgKQm4kFbYQIzgo,spotify:track:717TY4sfgKQm4kFbYQIzgo,https://api.spotify.com/v1/tracks/717TY4sfgKQm4kFbYQIzgo,https://api.spotify.com/v1/audio-analysis/717TY4sfgKQm4kFbYQIzgo
0.755,0.832,11,-4.869,1,0.0462,0.317,1.9e-05,0.219,0.888,95.044,210853,4,7,Oops!...I Did It Again,Britney Spears,4jUuqKRr1fB4c1RvU6syls,audio_features,4jUuqKRr1fB4c1RvU6syls,spotify:track:4jUuqKRr1fB4c1RvU6syls,https://api.spotify.com/v1/tracks/4jUuqKRr1fB4c1RvU6syls,https://api.spotify.com/v1/audio-analysis/4jUuqKRr1fB4c1RvU6syls
0.712,0.917,8,-3.953,0,0.0502,0.101,0.000341,0.19,0.892,108.048,203627,4,4,Stronger,Britney Spears,1wCITgpuEcTRvxrEIa4s0N,audio_features,1wCITgpuEcTRvxrEIa4s0N,spotify:track:1wCITgpuEcTRvxrEIa4s0N,https://api.spotify.com/v1/tracks/1wCITgpuEcTRvxrEIa4s0N,https://api.spotify.com/v1/audio-analysis/1wCITgpuEcTRvxrEIa4s0N
0.717,0.69,11,-5.236,0,0.0704,0.0661,0.0,0.109,0.242,139.005,223573,4,4,Womanizer,Britney Spears,7aE1vrBiMH5CNQj7uvt3X3,audio_features,7aE1vrBiMH5CNQj7uvt3X3,spotify:track:7aE1vrBiMH5CNQj7uvt3X3,https://api.spotify.com/v1/tracks/7aE1vrBiMH5CNQj7uvt3X3,https://api.spotify.com/v1/audio-analysis/7aE1vrBiMH5CNQj7uvt3X3
0.64,0.62,1,-5.931,1,0.416,0.016,0.0,0.0831,0.609,129.37,252653,5,5,Ms. New Booty,Bubba Sparxxx,0k6HUzaRHpQ3eEWr1C7Esh,audio_features,0k6HUzaRHpQ3eEWr1C7Esh,spotify:track:0k6HUzaRHpQ3eEWr1C7Esh,https://api.spotify.com/v1/tracks/0k6HUzaRHpQ3eEWr1C7Esh,https://api.spotify.com/v1/audio-analysis/0k6HUzaRHpQ3eEWr1C7Esh
0.64,0.62,1,-5.931,1,0.416,0.016,0.0,0.0831,0.609,129.37,252653,5,5,Ms. New Booty,Mr. Collipark,0k6HUzaRHpQ3eEWr1C7Esh,audio_features,0k6HUzaRHpQ3eEWr1C7Esh,spotify:track:0k6HUzaRHpQ3eEWr1C7Esh,https://api.spotify.com/v1/tracks/0k6HUzaRHpQ3eEWr1C7Esh,https://api.spotify.com/v1/audio-analysis/0k6HUzaRHpQ3eEWr1C7Esh
0.64,0.62,1,-5.931,1,0.416,0.016,0.0,0.0831,0.609,129.37,252653,5,5,Ms. New Booty,Ying Yang Twins,0k6HUzaRHpQ3eEWr1C7Esh,audio_features,0k6HUzaRHpQ3eEWr1C7Esh,spotify:track:0k6HUzaRHpQ3eEWr1C7Esh,https://api.spotify.com/v1/tracks/0k6HUzaRHpQ3eEWr1C7Esh,https://api.spotify.com/v1/audio-analysis/0k6HUzaRHpQ3eEWr1C7Esh
0.831,0.665,1,-3.627,0,0.0711,0.149,0.0,0.0636,0.663,129.989,238760,4,4,Cashin' Out,Ca$h Out,1POAx4NMLOBPVKZUSsBh92,audio_features,1POAx4NMLOBPVKZUSsBh92,spotify:track:1POAx4NMLOBPVKZUSsBh92,https://api.spotify.com/v1/tracks/1POAx4NMLOBPVKZUSsBh92,https://api.spotify.com/v1/audio-analysis/1POAx4NMLOBPVKZUSsBh92
0.843,0.748,6,-3.924,0,0.052,0.000426,0.0,0.106,0.364,142.015,170933,4,4,She Twerkin,Ca$h Out,5zps32cgFG2c43QFKTBdlo,audio_features,5zps32cgFG2c43QFKTBdlo,spotify:track:5zps32cgFG2c43QFKTBdlo,https://api.spotify.com/v1/tracks/5zps32cgFG2c43QFKTBdlo,https://api.spotify.com/v1/audio-analysis/5zps32cgFG2c43QFKTBdlo
0.846,0.438,11,-4.981,1,0.141,0.2,9.43e-05,0.0939,0.512,85.013,237480,4,7,Teach Me How to Dougie,Cali Swag District,61LtVmmkGr8P9I2tSPvdpf,audio_features,61LtVmmkGr8P9I2tSPvdpf,spotify:track:61LtVmmkGr8P9I2tSPvdpf,https://api.spotify.com/v1/tracks/61LtVmmkGr8P9I2tSPvdpf,https://api.spotify.com/v1/audio-analysis/61LtVmmkGr8P9I2tSPvdpf
0.761,0.699,0,-5.845,1,0.0445,0.0173,0.0,0.265,0.893,127.007,205880,4,7,Evacuate The Dancefloor - Radio Edit,Cascada,7ATgSish8Syae1GPnxRmcK,audio_features,7ATgSish8Syae1GPnxRmcK,spotify:track:7ATgSish8Syae1GPnxRmcK,https://api.spotify.com/v1/tracks/7ATgSish8Syae1GPnxRmcK,https://api.spotify.com/v1/audio-analysis/7ATgSish8Syae1GPnxRmcK
0.803,0.454,8,-4.802,0,0.0294,0.352,0.0,0.0655,0.739,99.99,192213,4,4,Me & U,Cassie,7k6IzwMGpxnRghE7YosnXT,audio_features,7k6IzwMGpxnRghE7YosnXT,spotify:track:7k6IzwMGpxnRghE7YosnXT,https://api.spotify.com/v1/tracks/7k6IzwMGpxnRghE7YosnXT,https://api.spotify.com/v1/audio-analysis/7k6IzwMGpxnRghE7YosnXT
0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960,4,7,Closer,The Chainsmokers,7BKLCZ1jbUBVqRi2FVlTVw,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw
0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960,4,7,Closer,Halsey,7BKLCZ1jbUBVqRi2FVlTVw,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw
0.787,0.799,8,-4.68,0,0.0993,0.189,0.0,0.3,0.835,143.052,303053,4,4,Ridin',Chamillionaire,3kZoay4ANo86ehb6s4RwS9,audio_features,3kZoay4ANo86ehb6s4RwS9,spotify:track:3kZoay4ANo86ehb6s4RwS9,https://api.spotify.com/v1/tracks/3kZoay4ANo86ehb6s4RwS9,https://api.spotify.com/v1/audio-analysis/3kZoay4ANo86ehb6s4RwS9
0.826,0.67,2,-5.559,1,0.169,0.00798,0.0,0.495,0.794,74.007,226293,4,7,Do It To It,Cherish,6MBEjJlXQYXr8dfxDvZuoA,audio_features,6MBEjJlXQYXr8dfxDvZuoA,spotify:track:6MBEjJlXQYXr8dfxDvZuoA,https://api.spotify.com/v1/tracks/6MBEjJlXQYXr8dfxDvZuoA,https://api.spotify.com/v1/audio-analysis/6MBEjJlXQYXr8dfxDvZuoA
0.677,0.89,6,-5.46,0,0.159,0.0123,0.0,0.321,0.622,96.009,193707,4,4,Opposite of Adults,Chiddy Bang,22wKQbMH8n7wZfso2VcLJL,audio_features,22wKQbMH8n7wZfso2VcLJL,spotify:track:22wKQbMH8n7wZfso2VcLJL,https://api.spotify.com/v1/tracks/22wKQbMH8n7wZfso2VcLJL,https://api.spotify.com/v1/audio-analysis/22wKQbMH8n7wZfso2VcLJL
0.866,0.749,2,-3.977,1,0.253,0.15,0.0,0.0614,0.891,92.074,250747,4,7,Right Thurr,Chingy,0l3GEbH3CviUytD6iX4wzg,audio_features,0l3GEbH3CviUytD6iX4wzg,spotify:track:0l3GEbH3CviUytD6iX4wzg,https://api.spotify.com/v1/tracks/0l3GEbH3CviUytD6iX4wzg,https://api.spotify.com/v1/audio-analysis/0l3GEbH3CviUytD6iX4wzg
0.81,0.791,7,-5.909,1,0.181,0.0893,0.0,0.0838,0.948,153.067,314400,4,7,Holidae In,Chingy,0FmCLEHfINGqwlyzvklNqy,audio_features,0FmCLEHfINGqwlyzvklNqy,spotify:track:0FmCLEHfINGqwlyzvklNqy,https://api.spotify.com/v1/tracks/0FmCLEHfINGqwlyzvklNqy,https://api.spotify.com/v1/audio-analysis/0FmCLEHfINGqwlyzvklNqy
0.862,0.742,7,-4.722,1,0.222,0.00376,0.00855,0.103,0.511,127.91,228907,4,5,Ain't No Other Man,Christina Aguilera,6FCekHIwxq4jn9n0lQ1eXD,audio_features,6FCekHIwxq4jn9n0lQ1eXD,spotify:track:6FCekHIwxq4jn9n0lQ1eXD,https://api.spotify.com/v1/tracks/6FCekHIwxq4jn9n0lQ1eXD,https://api.spotify.com/v1/audio-analysis/6FCekHIwxq4jn9n0lQ1eXD
0.755,0.827,0,-6.803,1,0.114,0.0671,0.0,0.329,0.797,142.122,215867,4,7,What a Girl Wants,Christina Aguilera,2iIg5LCp81QGEpnAFDT8V4,audio_features,2iIg5LCp81QGEpnAFDT8V4,spotify:track:2iIg5LCp81QGEpnAFDT8V4,https://api.spotify.com/v1/tracks/2iIg5LCp81QGEpnAFDT8V4,https://api.spotify.com/v1/audio-analysis/2iIg5LCp81QGEpnAFDT8V4
0.825,0.914,8,-3.207,1,0.102,0.216,2.43e-05,0.228,0.774,118.912,204533,4,7,Come on over Baby (All I Want Is You) - Radio Version,Christina Aguilera,65GZzBP1qyk4zH7c8RIJYD,audio_features,65GZzBP1qyk4zH7c8RIJYD,spotify:track:65GZzBP1qyk4zH7c8RIJYD,https://api.spotify.com/v1/tracks/65GZzBP1qyk4zH7c8RIJYD,https://api.spotify.com/v1/audio-analysis/65GZzBP1qyk4zH7c8RIJYD
0.751,0.743,11,-4.394,0,0.112,0.0163,0.000694,0.0882,0.634,169.104,198427,4,4,Dip It Low,Christina Milian,6pWkcPsdDNXyos25sDlYo9,audio_features,6pWkcPsdDNXyos25sDlYo9,spotify:track:6pWkcPsdDNXyos25sDlYo9,https://api.spotify.com/v1/tracks/6pWkcPsdDNXyos25sDlYo9,https://api.spotify.com/v1/audio-analysis/6pWkcPsdDNXyos25sDlYo9
0.826,0.647,5,-6.306,0,0.0491,0.0277,1.52e-06,0.298,0.872,102.017,223000,4,4,Goodies (feat. Petey Pablo),Ciara,3dFwpxh2yH7C7p9BGEKLVB,audio_features,3dFwpxh2yH7C7p9BGEKLVB,spotify:track:3dFwpxh2yH7C7p9BGEKLVB,https://api.spotify.com/v1/tracks/3dFwpxh2yH7C7p9BGEKLVB,https://api.spotify.com/v1/audio-analysis/3dFwpxh2yH7C7p9BGEKLVB
0.944,0.511,5,-10.96,0,0.161,0.042,0.00107,0.0379,0.842,113.046,203787,4,4,"One, Two Step (feat. Missy Elliott)",Ciara,7uKcScNXuO3MWw6LowBjW1,audio_features,7uKcScNXuO3MWw6LowBjW1,spotify:track:7uKcScNXuO3MWw6LowBjW1,https://api.spotify.com/v1/tracks/7uKcScNXuO3MWw6LowBjW1,https://api.spotify.com/v1/audio-analysis/7uKcScNXuO3MWw6LowBjW1
0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,215360,4,7,Put Your Records On,Corinne Bailey Rae,2nGFzvICaeEWjIrBrL2RAx,audio_features,2nGFzvICaeEWjIrBrL2RAx,spotify:track:2nGFzvICaeEWjIrBrL2RAx,https://api.spotify.com/v1/tracks/2nGFzvICaeEWjIrBrL2RAx,https://api.spotify.com/v1/audio-analysis/2nGFzvICaeEWjIrBrL2RAx
0.706,0.663,6,-8.89,1,0.0353,0.394,0.00014,0.424,0.785,120.515,232813,4,7,Girls Just Wanna Have Fun,Various Artists,2Vy9DAqlCJknMhz1tKCS6Z,audio_features,2Vy9DAqlCJknMhz1tKCS6Z,spotify:track:2Vy9DAqlCJknMhz1tKCS6Z,https://api.spotify.com/v1/tracks/2Vy9DAqlCJknMhz1tKCS6Z,https://api.spotify.com/v1/audio-analysis/2Vy9DAqlCJknMhz1tKCS6Z
0.755,0.408,5,-10.33,0,0.187,0.0133,0.0,0.33,0.465,76.034,229240,4,4,Show Stopper,Various Artists,6AeuCzii0wNPI333OhXHEs,audio_features,6AeuCzii0wNPI333OhXHEs,spotify:track:6AeuCzii0wNPI333OhXHEs,https://api.spotify.com/v1/tracks/6AeuCzii0wNPI333OhXHEs,https://api.spotify.com/v1/audio-analysis/6AeuCzii0wNPI333OhXHEs
0.774,0.653,8,-5.158,0,0.05,0.0912,0.0,0.151,0.818,120.01,244267,4,4,Damaged,Danity Kane,4yHFxB8kzzeuNvoouR8N0N,audio_features,4yHFxB8kzzeuNvoouR8N0N,spotify:track:4yHFxB8kzzeuNvoouR8N0N,https://api.spotify.com/v1/tracks/4yHFxB8kzzeuNvoouR8N0N,https://api.spotify.com/v1/audio-analysis/4yHFxB8kzzeuNvoouR8N0N
0.886,0.62,5,-5.854,1,0.307,0.082,0.0,0.1,0.6,76.035,229813,4,5,"Lean Wit It, Rock Wit It",Dem Franchize Boyz,7cVmKBwzPsh4Fmb6SplfEm,audio_features,7cVmKBwzPsh4Fmb6SplfEm,spotify:track:7cVmKBwzPsh4Fmb6SplfEm,https://api.spotify.com/v1/tracks/7cVmKBwzPsh4Fmb6SplfEm,https://api.spotify.com/v1/audio-analysis/7cVmKBwzPsh4Fmb6SplfEm
0.685,0.731,10,-5.503,0,0.414,0.0292,0.0,0.369,0.266,145.245,247867,4,5,Panda,Desiigner,275a9yzwGB6ncAW4SxY7q3,audio_features,275a9yzwGB6ncAW4SxY7q3,spotify:track:275a9yzwGB6ncAW4SxY7q3,https://api.spotify.com/v1/tracks/275a9yzwGB6ncAW4SxY7q3,https://api.spotify.com/v1/audio-analysis/275a9yzwGB6ncAW4SxY7q3
0.814,0.899,1,-5.958,1,0.0637,0.00727,0.219,0.0979,0.545,119.011,242013,4,7,Lose My Breath,Destiny's Child,4dvQg9sD8k9y4qiEURuj8v,audio_features,4dvQg9sD8k9y4qiEURuj8v,spotify:track:4dvQg9sD8k9y4qiEURuj8v,https://api.spotify.com/v1/tracks/4dvQg9sD8k9y4qiEURuj8v,https://api.spotify.com/v1/audio-analysis/4dvQg9sD8k9y4qiEURuj8v
0.524,0.904,8,-2.071,1,0.398,0.0533,0.0,0.776,0.655,161.188,254040,4,0,Survivor,Destiny's Child,7qtAgn9mwxygsPOsUDVRRt,audio_features,7qtAgn9mwxygsPOsUDVRRt,spotify:track:7qtAgn9mwxygsPOsUDVRRt,https://api.spotify.com/v1/tracks/7qtAgn9mwxygsPOsUDVRRt,https://api.spotify.com/v1/audio-analysis/7qtAgn9mwxygsPOsUDVRRt
0.771,0.685,1,-4.639,1,0.0567,0.00543,0.00157,0.0537,0.683,88.997,230200,4,7,"Jumpin', Jumpin'",Destiny's Child,4pmc2AxSEq6g7hPVlJCPyP,audio_features,4pmc2AxSEq6g7hPVlJCPyP,spotify:track:4pmc2AxSEq6g7hPVlJCPyP,https://api.spotify.com/v1/tracks/4pmc2AxSEq6g7hPVlJCPyP,https://api.spotify.com/v1/audio-analysis/4pmc2AxSEq6g7hPVlJCPyP
0.713,0.678,5,-3.525,0,0.102,0.273,0.0,0.149,0.734,138.009,271333,4,4,Say My Name,Destiny's Child,7H6ev70Weq6DdpZyyTmUXk,audio_features,7H6ev70Weq6DdpZyyTmUXk,spotify:track:7H6ev70Weq6DdpZyyTmUXk,https://api.spotify.com/v1/tracks/7H6ev70Weq6DdpZyyTmUXk,https://api.spotify.com/v1/audio-analysis/7H6ev70Weq6DdpZyyTmUXk
0.599,0.667,7,-4.267,1,0.0367,0.0533,0.0,0.134,0.817,80.984,288877,4,7,I'm the One,DJ Khaled,72Q0FQQo32KJloivv5xge2,audio_features,72Q0FQQo32KJloivv5xge2,spotify:track:72Q0FQQo32KJloivv5xge2,https://api.spotify.com/v1/tracks/72Q0FQQo32KJloivv5xge2,https://api.spotify.com/v1/audio-analysis/72Q0FQQo32KJloivv5xge2
0.613,0.681,8,-3.089,1,0.0778,0.0287,0.0,0.126,0.619,97.621,204664,4,7,Wild Thoughts,DJ Khaled,4IIUaKqGMElZ3rGtuvYlNc,audio_features,4IIUaKqGMElZ3rGtuvYlNc,spotify:track:4IIUaKqGMElZ3rGtuvYlNc,https://api.spotify.com/v1/tracks/4IIUaKqGMElZ3rGtuvYlNc,https://api.spotify.com/v1/audio-analysis/4IIUaKqGMElZ3rGtuvYlNc
0.444,0.627,7,-8.744,0,0.252,0.123,0.0,0.0795,0.359,98.21,206627,3,6,HYFR (Hell Ya Fucking Right),Drake,0rSVWYKiBkirydeEyFevAn,audio_features,0rSVWYKiBkirydeEyFevAn,spotify:track:0rSVWYKiBkirydeEyFevAn,https://api.spotify.com/v1/tracks/0rSVWYKiBkirydeEyFevAn,https://api.spotify.com/v1/audio-analysis/0rSVWYKiBkirydeEyFevAn
0.35,0.845,7,-5.614,1,0.2,0.0107,0.0,0.123,0.45,99.643,233560,5,3,Over,Drake,6BdgtqiV3oXNqBikezwdvC,audio_features,6BdgtqiV3oXNqBikezwdvC,spotify:track:6BdgtqiV3oXNqBikezwdvC,https://api.spotify.com/v1/tracks/6BdgtqiV3oXNqBikezwdvC,https://api.spotify.com/v1/audio-analysis/6BdgtqiV3oXNqBikezwdvC
0.886,0.525,8,-7.39,1,0.132,0.236,0.0,0.057,0.708,145.99,225205,4,7,Broccoli,DRAM,0qy5D3OJre7SPJNMOL9I71,audio_features,0qy5D3OJre7SPJNMOL9I71,spotify:track:0qy5D3OJre7SPJNMOL9I71,https://api.spotify.com/v1/tracks/0qy5D3OJre7SPJNMOL9I71,https://api.spotify.com/v1/audio-analysis/0qy5D3OJre7SPJNMOL9I71
0.309,0.775,1,-4.915,1,0.0546,0.258,0.0,0.102,0.279,84.731,231212,4,3,Burn,Ellie Goulding,6B8CAgQ38mWf7xTvFtC0BB,audio_features,6B8CAgQ38mWf7xTvFtC0BB,spotify:track:6B8CAgQ38mWf7xTvFtC0BB,https://api.spotify.com/v1/tracks/6B8CAgQ38mWf7xTvFtC0BB,https://api.spotify.com/v1/audio-analysis/6B8CAgQ38mWf7xTvFtC0BB
0.668,0.873,5,-4.579,0,0.0444,0.0251,6.87e-06,0.15,0.292,125.948,231653,4,4,Tonight (I'm Lovin' You),Enrique Iglesias,4xhNVEZRg9X6HZYp1lapvk,audio_features,4xhNVEZRg9X6HZYp1lapvk,spotify:track:4xhNVEZRg9X6HZYp1lapvk,https://api.spotify.com/v1/tracks/4xhNVEZRg9X6HZYp1lapvk,https://api.spotify.com/v1/audio-analysis/4xhNVEZRg9X6HZYp1lapvk
0.494,0.842,7,-4.784,1,0.0843,0.00579,0.0,0.122,0.574,162.011,229093,4,3,"Sugar, We're Goin Down",Fall Out Boy,2TfSHkHiFO4gRztVIkggkE,audio_features,2TfSHkHiFO4gRztVIkggkE,spotify:track:2TfSHkHiFO4gRztVIkggkE,https://api.spotify.com/v1/tracks/2TfSHkHiFO4gRztVIkggkE,https://api.spotify.com/v1/audio-analysis/2TfSHkHiFO4gRztVIkggkE
0.906,0.583,8,-7.721,0,0.317,0.0569,0.0,0.126,0.829,129.056,292373,4,5,Fergalicious,Fergie,1D066zixBwqFYqBhKgdPzp,audio_features,1D066zixBwqFYqBhKgdPzp,spotify:track:1D066zixBwqFYqBhKgdPzp,https://api.spotify.com/v1/tracks/1D066zixBwqFYqBhKgdPzp,https://api.spotify.com/v1/audio-analysis/1D066zixBwqFYqBhKgdPzp
0.77,0.609,1,-5.894,1,0.345,0.214,0.0,0.166,0.631,90.952,241307,4,5,London Bridge,Fergie,7jRoWfRlLnGYEIEn4t4kbq,audio_features,7jRoWfRlLnGYEIEn4t4kbq,spotify:track:7jRoWfRlLnGYEIEn4t4kbq,https://api.spotify.com/v1/tracks/7jRoWfRlLnGYEIEn4t4kbq,https://api.spotify.com/v1/audio-analysis/7jRoWfRlLnGYEIEn4t4kbq
0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.817,148.075,222093,4,7,Trap Queen,Fetty Wap,3twQx3psUMJKj4wna5d1zU,audio_features,3twQx3psUMJKj4wna5d1zU,spotify:track:3twQx3psUMJKj4wna5d1zU,https://api.spotify.com/v1/tracks/3twQx3psUMJKj4wna5d1zU,https://api.spotify.com/v1/audio-analysis/3twQx3psUMJKj4wna5d1zU
0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987,224573,4,7,Worth It (feat. Kid Ink),Fifth Harmony,41Fflg7qHiVOD6dEPvsCzO,audio_features,41Fflg7qHiVOD6dEPvsCzO,spotify:track:41Fflg7qHiVOD6dEPvsCzO,https://api.spotify.com/v1/tracks/41Fflg7qHiVOD6dEPvsCzO,https://api.spotify.com/v1/audio-analysis/41Fflg7qHiVOD6dEPvsCzO
0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889,190186,4,7,GDFR (feat. Sage the Gemini & Lookas),Flo Rida,6N9ZOtguCnnrvwH7zD82WJ,audio_features,6N9ZOtguCnnrvwH7zD82WJ,spotify:track:6N9ZOtguCnnrvwH7zD82WJ,https://api.spotify.com/v1/tracks/6N9ZOtguCnnrvwH7zD82WJ,https://api.spotify.com/v1/audio-analysis/6N9ZOtguCnnrvwH7zD82WJ
0.87,0.693,10,-4.571,0,0.0593,0.0624,0.0,0.153,0.37,128.029,230000,4,4,Low (feat. T-Pain),Flo Rida,0t2w4jQazlBggyZS4axpnw,audio_features,0t2w4jQazlBggyZS4axpnw,spotify:track:0t2w4jQazlBggyZS4axpnw,https://api.spotify.com/v1/tracks/0t2w4jQazlBggyZS4axpnw,https://api.spotify.com/v1/audio-analysis/0t2w4jQazlBggyZS4axpnw
0.812,0.874,6,-6.015,0,0.0905,0.109,2.48e-05,0.214,0.47,120.025,229973,4,4,Elevator (feat. Timbaland),Flo Rida,44AtutBMMWw14r9CkZ0wna,audio_features,44AtutBMMWw14r9CkZ0wna,spotify:track:44AtutBMMWw14r9CkZ0wna,https://api.spotify.com/v1/tracks/44AtutBMMWw14r9CkZ0wna,https://api.spotify.com/v1/audio-analysis/44AtutBMMWw14r9CkZ0wna
0.77,0.611,10,-7.465,0,0.209,0.128,0.0,0.0898,0.563,85.004,239107,4,4,Roll (feat. Sean Kingston),Flo Rida,02cO8JBZT4Rx5BJ1qbe2uh,audio_features,02cO8JBZT4Rx5BJ1qbe2uh,spotify:track:02cO8JBZT4Rx5BJ1qbe2uh,https://api.spotify.com/v1/tracks/02cO8JBZT4Rx5BJ1qbe2uh,https://api.spotify.com/v1/audio-analysis/02cO8JBZT4Rx5BJ1qbe2uh
0.624,0.889,5,-3.772,0,0.0504,0.101,0.0,0.227,0.45,127.019,233688,4,4,Wild Ones (feat. Sia),Flo Rida,5Z7ygHQo02SUrFmcgpwsKW,audio_features,5Z7ygHQo02SUrFmcgpwsKW,spotify:track:5Z7ygHQo02SUrFmcgpwsKW,https://api.spotify.com/v1/tracks/5Z7ygHQo02SUrFmcgpwsKW,https://api.spotify.com/v1/audio-analysis/5Z7ygHQo02SUrFmcgpwsKW
0.774,0.75,11,-4.927,0,0.0412,0.00207,1.78e-05,0.0808,0.927,118.015,197987,4,4,Stacy's Mom,Fountains Of Wayne,27L8sESb3KR79asDUBu8nW,audio_features,27L8sESb3KR79asDUBu8nW,spotify:track:27L8sESb3KR79asDUBu8nW,https://api.spotify.com/v1/tracks/27L8sESb3KR79asDUBu8nW,https://api.spotify.com/v1/audio-analysis/27L8sESb3KR79asDUBu8nW
0.856,0.754,7,-2.728,0,0.0416,0.0294,1.49e-05,0.206,0.722,98.018,236213,4,4,Rich Girl,Gwen Stefani,2oxtQ84p1j5GmyzmD50Lq0,audio_features,2oxtQ84p1j5GmyzmD50Lq0,spotify:track:2oxtQ84p1j5GmyzmD50Lq0,https://api.spotify.com/v1/tracks/2oxtQ84p1j5GmyzmD50Lq0,https://api.spotify.com/v1/audio-analysis/2oxtQ84p1j5GmyzmD50Lq0
0.918,0.918,10,-2.218,0,0.0954,0.344,5.35e-06,0.0243,0.882,110.024,199907,4,4,Hollaback Girl,Gwen Stefani,6RcQOut9fWL6FSqeIr5M1r,audio_features,6RcQOut9fWL6FSqeIr5M1r,spotify:track:6RcQOut9fWL6FSqeIr5M1r,https://api.spotify.com/v1/tracks/6RcQOut9fWL6FSqeIr5M1r,https://api.spotify.com/v1/audio-analysis/6RcQOut9fWL6FSqeIr5M1r
